DATASET_SIMPLEBAR
SEPARATOR TAB
DATASET_LABEL	Prophage Length (bp)
kansas_SRR31290168_NODE_2_length_571576_cov_93.286046_fragment_1	8074
kansas_SRR31290168_NODE_2_length_571576_cov_93.286046_fragment_3	42476
kansas_SRR31290324_NODE_7_length_106182_cov_201.809698_fragment_2	30997
kansas_SRR31290324_NODE_19_length_7346_cov_379.070849	7346
kansas_SRR31290324_NODE_16_length_20365_cov_395.324675	20365
kansas_SRR31981245_NODE_44_length_2508_cov_58.238975	2508
kansas_SRR31981245_NODE_42_length_4187_cov_32.223892	4187
kansas_SRR31981245_NODE_15_length_48044_cov_49.772002_fragment_1	20680
kansas_SRR31981245_NODE_36_length_7040_cov_115.014176	7040
kansas_SRR31981245_NODE_25_length_18596_cov_27.026260_fragment_1	12828
kansas_SRR31981245_NODE_45_length_1850_cov_94.585026	1850
kansas_SRR31981245_NODE_43_length_3931_cov_21.874343	3931
kansas_SRR31981245_NODE_34_length_7607_cov_36.600401	7607
kansas_SRR31981311_NODE_3_length_165874_cov_46.955848_fragment_1	41444
kansas_SRR31981363_NODE_36_length_6504_cov_7.765721	6504
kansas_SRR31981363_NODE_28_length_19545_cov_13.640643	19545
kansas_SRR31981412_NODE_2_length_350141_cov_9.822404_fragment_2	37012
kansas_SRR31981412_NODE_19_length_3921_cov_9.617836	3921
kansas_SRR31981412_NODE_1_length_516418_cov_11.283300_fragment_5	31574
kansas_SRR31981440_NODE_1_length_389384_cov_17.622134_fragment_5	34631
kansas_SRR31981441_NODE_6_length_142519_cov_24.913183_fragment_1	35409
kansas_SRR31981441_NODE_3_length_195527_cov_22.256459_fragment_4	11297
kansas_SRR31981441_NODE_18_length_10193_cov_20.234353	10193
kansas_SRR31981441_NODE_14_length_23279_cov_21.408172	23279
kansas_SRR31981481_NODE_9_length_91483_cov_55.852774_fragment_1	7928
kansas_SRR32117230_NODE_67_length_3685_cov_27.465430	3685
kansas_SRR32117230_NODE_39_length_20193_cov_23.978322	20193
kansas_SRR32117230_NODE_59_length_6645_cov_30.667229	6645
kansas_SRR32117230_NODE_60_length_6025_cov_28.095456	6025
kansas_SRR32117230_NODE_65_length_4029_cov_26.704254	4029
kansas_SRR32117230_NODE_24_length_57810_cov_25.923981_fragment_1	10890
kansas_SRR32117230_NODE_4_length_254271_cov_25.691958_fragment_1	8269
kansas_SRR32117230_NODE_27_length_52237_cov_24.666647_fragment_1	10539
kansas_SRR32117230_NODE_21_length_68747_cov_24.695628_fragment_1	18185
kansas_SRR32117230_NODE_1_length_633346_cov_23.195651_fragment_3	31406
kansas_SRR32117230_NODE_50_length_12716_cov_23.844150	12716
kansas_SRR32117230_NODE_61_length_5948_cov_45.637176	5948
kansas_SRR32117230_NODE_37_length_21384_cov_35.679964	21384
kansas_SRR32117230_NODE_53_length_9722_cov_22.671079	9722
kansas_SRR32117230_NODE_19_length_71187_cov_23.847326_fragment_1	6595
kansas_SRR32117231_NODE_14_length_115974_cov_16.524053_fragment_1	37923
kansas_SRR32117231_NODE_2_length_422436_cov_16.623738_fragment_2	39111
kansas_SRR32117231_NODE_6_length_239108_cov_18.140346_fragment_1	40588
kansas_SRR32117231_NODE_24_length_64302_cov_19.017359_fragment_2	32765
kansas_SRR32117231_NODE_43_length_1860_cov_23.175418	1860
kansas_SRR32117232_NODE_50_length_8589_cov_24.454030	8589
kansas_SRR32117232_NODE_52_length_8043_cov_22.717408	8043
kansas_SRR32117232_NODE_3_length_305792_cov_25.897823_fragment_1	18136
kansas_SRR32117232_NODE_36_length_31583_cov_35.135459_fragment_1	14386
kansas_SRR32117232_NODE_17_length_108411_cov_27.163034_fragment_1	19695
kansas_SRR32117232_NODE_16_length_134600_cov_27.532694_fragment_1	10117
kansas_SRR32117232_NODE_9_length_184593_cov_26.573564_fragment_2	18017
kansas_SRR32117234_NODE_69_length_2097_cov_7.842640	2097
kansas_SRR32117234_NODE_39_length_15877_cov_7.708063	15877
kansas_SRR32117234_NODE_6_length_232794_cov_18.670370_fragment_2	10526
kansas_SRR32117234_NODE_52_length_6772_cov_7.713318	6772
kansas_SRR32117234_NODE_44_length_11291_cov_21.342082_fragment_1	6433
kansas_SRR32117234_NODE_53_length_6483_cov_15.757395	6483
kansas_SRR32117234_NODE_13_length_155891_cov_17.657392_fragment_1	15619
kansas_SRR32117235_NODE_71_length_2892_cov_17.848101	2892
kansas_SRR32117235_NODE_62_length_6087_cov_35.447483	6087
kansas_SRR32117235_NODE_57_length_8128_cov_17.324209	8128
kansas_SRR32117235_NODE_27_length_62254_cov_16.500781_fragment_1	20656
kansas_SRR32117235_NODE_50_length_11984_cov_16.501223	11984
kansas_SRR32117235_NODE_7_length_190319_cov_18.722055_fragment_1	16481
kansas_SRR32117235_NODE_12_length_144260_cov_18.018858_fragment_1	43639
kansas_SRR32117235_NODE_60_length_6968_cov_17.718755	6968
kansas_SRR32117235_NODE_63_length_5744_cov_18.074239	5744
kansas_SRR32117237_NODE_3_length_288442_cov_28.946701_fragment_1	40148
kansas_SRR32117237_NODE_6_length_260913_cov_31.839443_fragment_1	19710
kansas_SRR32117237_NODE_8_length_222789_cov_31.230192_fragment_1	14975
kansas_SRR32117237_NODE_62_length_2541_cov_87.710853	2541
kansas_SRR32117237_NODE_71_length_1513_cov_65.917749	1513
kansas_SRR32117237_NODE_64_length_2336_cov_37.625622	2336
kansas_SRR32117237_NODE_44_length_12507_cov_97.385541	12507
kansas_SRR32117237_NODE_27_length_32411_cov_5.612409	32411
kansas_SRR32117237_NODE_14_length_146663_cov_31.702489_fragment_1	5851
kansas_SRR32117237_NODE_67_length_1908_cov_25.775407	1908
kansas_SRR32117237_NODE_24_length_39272_cov_5.646724	39272
kansas_SRR32117237_NODE_59_length_3227_cov_87.194839	3227
kansas_SRR32117237_NODE_1_length_571835_cov_28.875111_fragment_1	20531
kansas_SRR32117237_NODE_38_length_17965_cov_28.693912	17965
kansas_SRR32117237_NODE_2_length_431137_cov_30.645832_fragment_2	34014
kansas_SRR32117237_NODE_16_length_101468_cov_32.981636_fragment_1	38372
kansas_SRR32117237_NODE_66_length_1911_cov_62.844731	1911
kansas_SRR32117237_NODE_35_length_19237_cov_34.935165	19237
kansas_SRR32117237_NODE_46_length_10578_cov_38.814850	10578
kansas_SRR32117238_NODE_46_length_6672_cov_33.663866	6672
kansas_SRR32117238_NODE_43_length_8262_cov_24.611678	8262
kansas_SRR32117238_NODE_34_length_15238_cov_30.373900	15238
kansas_SRR32117238_NODE_65_length_2427_cov_26.957391	2427
kansas_SRR32117238_NODE_11_length_168856_cov_24.279093_fragment_1	11918
kansas_SRR32117238_NODE_53_length_4177_cov_53.590617	4177
kansas_SRR32117238_NODE_59_length_2900_cov_12.383339	2900
kansas_SRR32117238_NODE_26_length_65440_cov_26.970695_fragment_1	14061
kansas_SRR32117238_NODE_5_length_303410_cov_23.885843_fragment_1	26612
kansas_SRR32117238_NODE_40_length_10096_cov_22.248671	10096
kansas_SRR32117238_NODE_1_length_363648_cov_23.147766_fragment_2	12706
kansas_SRR32117239_NODE_39_length_2895_cov_32.907514	2895
kansas_SRR32117239_NODE_17_length_62025_cov_29.200378_fragment_1	14231
kansas_SRR32117239_NODE_31_length_7854_cov_54.017601	7854
kansas_SRR32117239_NODE_4_length_443759_cov_29.059845_fragment_1	33684
kansas_SRR32117239_NODE_29_length_10278_cov_21.789577	10278
kansas_SRR32117239_NODE_19_length_44491_cov_25.866311_fragment_1	16671
kansas_SRR32117239_NODE_1_length_846021_cov_24.650155_fragment_4	32666
kansas_SRR32117239_NODE_16_length_65324_cov_28.146295_fragment_1	17330
kansas_SRR32117240_NODE_63_length_6618_cov_32.308119	6618
kansas_SRR32117240_NODE_16_length_104180_cov_22.343469_fragment_2	24164
kansas_SRR32117240_NODE_18_length_91422_cov_22.246881_fragment_1	34099
kansas_SRR32117240_NODE_5_length_185455_cov_23.299269_fragment_1	13805
kansas_SRR32117240_NODE_73_length_4012_cov_26.683912	4012
kansas_SRR32117240_NODE_54_length_14211_cov_21.198736	14211
kansas_SRR32117240_NODE_71_length_4749_cov_23.584595	4749
kansas_SRR32117241_NODE_125_length_2493_cov_2.672866	2493
kansas_SRR32117241_NODE_94_length_5246_cov_2.405939	5246
kansas_SRR32117241_NODE_102_length_4342_cov_2.864769	4342
kansas_SRR32117241_NODE_87_length_5805_cov_2.738640	5805
kansas_SRR32117241_NODE_32_length_52993_cov_24.052718_fragment_1	30918
kansas_SRR32117241_NODE_12_length_125755_cov_21.527359_fragment_1	13940
kansas_SRR32117241_NODE_116_length_3221_cov_2.925016	3221
kansas_SRR32117241_NODE_149_length_1624_cov_2.758851	1624
kansas_SRR32117241_NODE_7_length_138176_cov_24.095495_fragment_2	12149
kansas_SRR32117241_NODE_124_length_2576_cov_2.924051	2576
kansas_SRR32117241_NODE_122_length_2712_cov_45.770213	2712
kansas_SRR32117241_NODE_95_length_4869_cov_2.915858	4869
kansas_SRR32117241_NODE_31_length_54448_cov_22.273688_fragment_1	9498
kansas_SRR32117241_NODE_117_length_3210_cov_4.233214	3210
kansas_SRR32117241_NODE_67_length_12788_cov_33.294211	12788
kansas_SRR32117241_NODE_50_length_25983_cov_22.944539_fragment_1	7268
kansas_SRR32117241_NODE_57_length_17006_cov_4.030926_fragment_1	6591
kansas_SRR32117241_NODE_111_length_3562_cov_2.431732	3562
kansas_SRR32117241_NODE_128_length_2329_cov_3.145322	2329
kansas_SRR32117241_NODE_104_length_3946_cov_21.866195	3946
kansas_SRR32117241_NODE_11_length_127464_cov_20.692430_fragment_1	4288
kansas_SRR32117242_NODE_13_length_136621_cov_28.029540_fragment_1	42204
kansas_SRR32117242_NODE_63_length_2347_cov_7.222523	2347
kansas_SRR32117242_NODE_11_length_156834_cov_30.881077_fragment_1	5689
kansas_SRR32117242_NODE_2_length_479170_cov_29.991775_fragment_3	34554
kansas_SRR32117242_NODE_14_length_136506_cov_28.975913_fragment_1	13466
kansas_SRR32117242_NODE_19_length_94904_cov_29.270350_fragment_1	5599
kansas_SRR32117242_NODE_7_length_268982_cov_28.439966_fragment_2	35906
kansas_SRR32117242_NODE_10_length_217332_cov_27.989821_fragment_2	33765
kansas_SRR32117242_NODE_4_length_382303_cov_28.425061_fragment_1	32918
kansas_SRR32117242_NODE_1_length_647465_cov_28.607598_fragment_1	59010
kansas_SRR32117242_NODE_66_length_1882_cov_30.578348	1882
kansas_SRR32117243_NODE_74_length_5744_cov_31.970625	5744
kansas_SRR32117243_NODE_16_length_108498_cov_31.605955_fragment_1	11933
kansas_SRR32117243_NODE_38_length_40101_cov_38.159003_fragment_1	12671
kansas_SRR32117243_NODE_21_length_92062_cov_40.687246_fragment_1	21730
kansas_SRR32117243_NODE_15_length_111157_cov_33.324057_fragment_1	33541
kansas_SRR32117243_NODE_10_length_142645_cov_39.792125_fragment_1	37178
kansas_SRR32117243_NODE_72_length_6499_cov_33.624294	6499
kansas_SRR32117243_NODE_50_length_24244_cov_31.784053_fragment_1	15462
kansas_SRR32117244_NODE_44_length_28254_cov_23.111032_fragment_1	10305
kansas_SRR32117244_NODE_16_length_99242_cov_26.115068_fragment_1	12984
kansas_SRR32117244_NODE_95_length_3748_cov_30.495719	3748
kansas_SRR32117244_NODE_78_length_6066_cov_3.048998	6066
kansas_SRR32117244_NODE_137_length_1800_cov_63.875075	1800
kansas_SRR32117244_NODE_107_length_2987_cov_38.689161	2987
kansas_SRR32117244_NODE_123_length_2026_cov_46.456556	2026
kansas_SRR32117244_NODE_135_length_1835_cov_26.714871	1835
kansas_SRR32117244_NODE_21_length_88161_cov_30.554672_fragment_1	22143
kansas_SRR32117244_NODE_88_length_4532_cov_30.952554	4532
kansas_SRR32117244_NODE_103_length_3267_cov_2.847452	3267
kansas_SRR32117244_NODE_77_length_6168_cov_3.014898	6168
kansas_SRR32117244_NODE_85_length_5040_cov_27.369225	5040
kansas_SRR32117244_NODE_62_length_12608_cov_26.021793	12608
kansas_SRR32117244_NODE_106_length_3017_cov_2.838062	3017
kansas_SRR32117244_NODE_117_length_2152_cov_54.118519	2152
kansas_SRR32117244_NODE_72_length_7566_cov_31.940180	7566
kansas_SRR32117244_NODE_101_length_3401_cov_2.423946	3401
kansas_SRR32117244_NODE_113_length_2502_cov_60.146526	2502
kansas_SRR32117244_NODE_76_length_6183_cov_30.369221	6183
kansas_SRR32117244_NODE_149_length_1461_cov_27.082459	1461
kansas_SRR32117244_NODE_22_length_84901_cov_28.888138_fragment_1	12672
kansas_SRR32117244_NODE_2_length_260237_cov_24.656830_fragment_1	15643
kansas_SRR32117244_NODE_58_length_13745_cov_58.074681	13745
kansas_SRR32117244_NODE_70_length_8730_cov_25.901197	8730
kansas_SRR32117244_NODE_66_length_10239_cov_53.641713	10239
kansas_SRR32117244_NODE_99_length_3521_cov_28.293164	3521
kansas_SRR32117244_NODE_30_length_70019_cov_29.127239_fragment_1	9312
kansas_SRR32117244_NODE_100_length_3439_cov_24.236715	3439
kansas_SRR32117244_NODE_17_length_95441_cov_31.663523_fragment_1	45822
kansas_SRR32117244_NODE_98_length_3544_cov_29.324261	3544
kansas_SRR32117244_NODE_124_length_2018_cov_26.973030	2018
kansas_SRR32117244_NODE_79_length_6052_cov_30.591561	6052
kansas_SRR32117244_NODE_111_length_2602_cov_2.200404	2602
kansas_SRR32117244_NODE_90_length_4387_cov_3.315962	4387
kansas_SRR32117244_NODE_96_length_3643_cov_48.726962	3643
kansas_SRR32117244_NODE_82_length_5312_cov_26.822951	5312
kansas_SRR32117244_NODE_92_length_4359_cov_42.085066	4359
kansas_SRR32117245_NODE_10_length_164248_cov_26.853681_fragment_1	38059
kansas_SRR32117245_NODE_10_length_164248_cov_26.853681_fragment_2	13238
kansas_SRR32117245_NODE_4_length_361373_cov_28.254273_fragment_1	64412
kansas_SRR32117245_NODE_25_length_38447_cov_29.007490_fragment_1	12472
kansas_SRR32117245_NODE_27_length_36117_cov_29.627230	36117
kansas_SRR32117246_NODE_48_length_5211_cov_15.462628	5211
kansas_SRR32117246_NODE_36_length_17740_cov_15.131267	17740
kansas_SRR32117246_NODE_53_length_4470_cov_13.195487	4470
kansas_SRR32117246_NODE_55_length_4339_cov_15.923314	4339
kansas_SRR32117246_NODE_13_length_137563_cov_14.593331_fragment_1	42203
kansas_SRR32117246_NODE_8_length_267203_cov_15.124451_fragment_1	36893
kansas_SRR32117246_NODE_27_length_31698_cov_14.852269	31698
kansas_SRR32117246_NODE_45_length_6418_cov_22.008266	6418
kansas_SRR32117246_NODE_5_length_320534_cov_15.126748_fragment_1	32960
kansas_SRR32117246_NODE_5_length_320534_cov_15.126748_fragment_2	22602
kansas_SRR32117246_NODE_42_length_7316_cov_16.044373	7316
kansas_SRR32117246_NODE_51_length_4990_cov_15.479334	4990
kansas_SRR32117246_NODE_63_length_2555_cov_19.707578	2555
kansas_SRR32117246_NODE_6_length_291129_cov_17.317396_fragment_1	22179
kansas_SRR32117247_NODE_8_length_203655_cov_21.212271_fragment_1	14014
kansas_SRR32117247_NODE_1_length_376265_cov_19.253473_fragment_3	22774
kansas_SRR32117247_NODE_13_length_144777_cov_23.855914_fragment_1	16007
kansas_SRR32117247_NODE_16_length_124331_cov_22.404826_fragment_1	22936
kansas_SRR32117247_NODE_39_length_33395_cov_22.752886_fragment_1	8342
kansas_SRR32117247_NODE_11_length_148982_cov_19.652608_fragment_2	18000
kansas_SRR32117248_NODE_22_length_54413_cov_24.373964_fragment_1	23856
kansas_SRR32117248_NODE_40_length_12715_cov_5.930172	12715
kansas_SRR32117248_NODE_60_length_1863_cov_28.443548	1863
kansas_SRR32117248_NODE_2_length_439122_cov_24.454402_fragment_1	35213
kansas_SRR32117248_NODE_24_length_42500_cov_4.973474	42500
kansas_SRR32117248_NODE_16_length_88951_cov_25.795742_fragment_1	21803
kansas_SRR32117248_NODE_19_length_79501_cov_23.932094_fragment_1	39843
kansas_SRR32117248_NODE_32_length_21225_cov_5.400938	21225
kansas_SRR32117248_NODE_1_length_726584_cov_22.986580_fragment_1	38316
kansas_SRR32117248_NODE_1_length_726584_cov_22.986580_fragment_2	36403
kansas_SRR32117248_NODE_1_length_726584_cov_22.986580_fragment_4	9858
kansas_SRR32117249_NODE_1_length_439490_cov_25.032283_fragment_1	7599
kansas_SRR32117249_NODE_34_length_4466_cov_24.346163	4466
kansas_SRR32117249_NODE_14_length_143917_cov_25.701134_fragment_2	17869
kansas_SRR32117249_NODE_3_length_332100_cov_24.917557_fragment_1	16668
kansas_SRR32117249_NODE_3_length_332100_cov_24.917557_fragment_2	21627
kansas_SRR32117249_NODE_9_length_215447_cov_26.763329_fragment_1	6363
kansas_SRR32117250_NODE_2_length_440026_cov_21.388519_fragment_1	13441
kansas_SRR32117250_NODE_2_length_440026_cov_21.388519_fragment_3	34793
kansas_SRR32117250_NODE_7_length_242642_cov_21.662606_fragment_1	30249
kansas_SRR32117250_NODE_48_length_12205_cov_22.790114	12205
kansas_SRR32117250_NODE_22_length_80428_cov_23.597813_fragment_1	41815
kansas_SRR32117250_NODE_61_length_7169_cov_22.071713	7169
kansas_SRR32117250_NODE_21_length_87005_cov_22.720355_fragment_1	38501
kansas_SRR32117250_NODE_6_length_258650_cov_22.665303_fragment_2	12473
kansas_SRR32117250_NODE_23_length_71938_cov_22.431703_fragment_2	44429
kansas_SRR32117250_NODE_1_length_558010_cov_22.179231_fragment_1	34760
kansas_SRR32117251_NODE_65_length_12942_cov_9.314631	12942
kansas_SRR32117251_NODE_57_length_23073_cov_20.412970	23073
kansas_SRR32117251_NODE_63_length_14029_cov_16.645375	14029
kansas_SRR32117251_NODE_64_length_14020_cov_23.351400	14020
kansas_SRR32117251_NODE_60_length_18969_cov_22.919966	18969
kansas_SRR32117251_NODE_83_length_3666_cov_7.808703	3666
kansas_SRR32117251_NODE_5_length_207210_cov_17.746319_fragment_1	36174
kansas_SRR32117251_NODE_19_length_106351_cov_18.661291_fragment_1	40114
kansas_SRR32117251_NODE_41_length_40294_cov_21.137849	40294
kansas_SRR32117251_NODE_77_length_5964_cov_9.346582	5964
kansas_SRR32117251_NODE_58_length_22902_cov_8.815280_fragment_1	17603
kansas_SRR32117251_NODE_62_length_14731_cov_20.179951	14731
kansas_SRR32117251_NODE_73_length_8359_cov_7.399295	8359
kansas_SRR32117252_NODE_65_length_7300_cov_25.702774	7300
kansas_SRR32117252_NODE_17_length_119176_cov_24.336181_fragment_1	19887
kansas_SRR32117252_NODE_40_length_29504_cov_23.369949	29504
kansas_SRR32117252_NODE_72_length_5558_cov_22.695636	5558
kansas_SRR32117252_NODE_66_length_7177_cov_27.037730	7177
kansas_SRR32117252_NODE_21_length_64459_cov_25.959911_fragment_1	33951
kansas_SRR32117252_NODE_49_length_20109_cov_23.961215	20109
kansas_SRR32117656_NODE_24_length_3868_cov_147.002940	3868
kansas_SRR32117656_NODE_8_length_198340_cov_42.339009_fragment_2	18154
kansas_SRR32117656_NODE_22_length_4088_cov_146.866448	4088
kansas_SRR32117656_NODE_1_length_1289242_cov_36.623734_fragment_3	46532
kansas_SRR32117657_NODE_10_length_149121_cov_24.422185_fragment_1	14360
kansas_SRR32117658_NODE_1_length_1508459_cov_44.050095_fragment_5	13055
kansas_SRR32117658_NODE_1_length_1508459_cov_44.050095_fragment_3	42476
kansas_SRR32117658_NODE_1_length_1508459_cov_44.050095_fragment_1	8074
kansas_SRR32117658_NODE_2_length_729839_cov_46.891434_fragment_1	37888
kansas_SRR32117659_NODE_30_length_30978_cov_30.149784	30978
kansas_SRR32117659_NODE_2_length_422231_cov_29.521928_fragment_4	38149
kansas_SRR32117659_NODE_18_length_83473_cov_35.205709_fragment_2	19844
kansas_SRR32117659_NODE_8_length_294998_cov_35.090538_fragment_1	36254
kansas_SRR32117660_NODE_45_length_1887_cov_50.940909	1887
kansas_SRR32117660_NODE_8_length_181537_cov_36.939948_fragment_1	27718
kansas_SRR32117660_NODE_42_length_4053_cov_85.004075	4053
kansas_SRR32117660_NODE_35_length_5263_cov_39.837227	5263
kansas_SRR32117660_NODE_20_length_58471_cov_37.727084_fragment_1	19126
kansas_SRR32117660_NODE_18_length_69487_cov_42.730435_fragment_1	20440
kansas_SRR32117660_NODE_43_length_3580_cov_90.648422	3580
kansas_SRR32117660_NODE_14_length_92490_cov_44.553024_fragment_1	22203
kansas_SRR32117660_NODE_41_length_4317_cov_86.127924	4317
kansas_SRR32117661_NODE_21_length_94250_cov_25.280240_fragment_1	23604
kansas_SRR32117661_NODE_45_length_7634_cov_49.620621	7634
kansas_SRR32117661_NODE_23_length_86518_cov_22.835828_fragment_2	32809
kansas_SRR32117661_NODE_9_length_181537_cov_22.005782_fragment_1	27718
kansas_SRR32117661_NODE_49_length_5263_cov_25.502142	5263
kansas_SRR32117661_NODE_54_length_4317_cov_44.224821	4317
kansas_SRR32117661_NODE_27_length_58471_cov_23.004799_fragment_1	19126
kansas_SRR32117662_NODE_54_length_2772_cov_18.807561	2772
kansas_SRR32117662_NODE_13_length_117967_cov_13.641768_fragment_1	13215
kansas_SRR32117662_NODE_22_length_81180_cov_15.326799_fragment_1	33139
kansas_SRR32117662_NODE_50_length_8000_cov_23.963546	8000
kansas_SRR32117662_NODE_17_length_104472_cov_13.991490_fragment_1	26722
kansas_SRR32117662_NODE_41_length_14908_cov_19.786956	14908
kansas_SRR32117662_NODE_38_length_21890_cov_35.837706	21890
kansas_SRR32117662_NODE_3_length_356672_cov_14.622488_fragment_3	35780
kansas_SRR32117662_NODE_33_length_29833_cov_14.527166_fragment_1	9821
kansas_SRR32117664_NODE_8_length_187058_cov_16.265472_fragment_1	54578
kansas_SRR32117893_NODE_2_length_332321_cov_72.300866_fragment_4	35496
kansas_SRR32117894_NODE_11_length_69978_cov_68.682453_fragment_1	23548
kansas_SRR32117894_NODE_1_length_301929_cov_63.669717_fragment_1	12720
kansas_SRR32117894_NODE_15_length_7419_cov_44.593527	7419
kansas_SRR32117894_NODE_6_length_142618_cov_78.968173_fragment_1	38740
kansas_SRR32418367_NODE_9_length_163178_cov_41.018540_fragment_1	31986
